timeslot,Seattle (OR),Cheyenne (WY),Chicago (PJM),New York (NY),Kansas City (KS),Berkeley County (SC)
32781,107.84,654.43,360.97,348.63,690.52,480.83
32782,104.37,683.74,362.91,343.25,696.01,508.13
32783,99.54,722.62,363.38,341.56,740.15,525.44
32784,89.91,844.44,368.28,341.08,762.92,522.46
32785,92.75,875.91,370.91,333.23,761.83,508.48
32786,105.63,842.6,373.77,335.76,787.93,502.15
32787,108.35,818.69,366.85,331.4,791.83,496.33
32788,115.02,824.29,355.71,324.14,765.92,492.09
32789,130.42,832.04,347.07,320.0,649.29,487.89
32790,143.13,820.55,343.29,309.16,657.63,480.17
32791,155.49,874.41,340.71,295.62,662.6,476.02
32792,159.07,906.52,340.89,292.77,665.72,474.89
32793,160.68,917.93,343.13,298.18,656.52,473.6
32794,165.16,917.74,346.82,299.01,661.77,476.48
32795,161.57,934.53,351.97,307.12,646.63,484.77
32796,154.57,933.97,352.53,310.82,637.27,467.19
32797,111.15,899.08,345.7,310.64,642.84,445.94
32798,92.04,759.64,346.88,309.6,734.76,445.71
32799,98.2,618.48,349.16,314.08,760.52,463.16
32800,124.19,593.61,353.9,312.96,714.32,467.14
32801,112.46,595.4,362.54,314.05,707.13,482.35
32802,112.42,609.35,363.82,312.2,712.64,490.55
32803,106.18,602.55,360.05,326.31,710.75,491.91
32804,105.12,610.52,356.74,325.98,702.69,495.33
32805,93.03,630.49,365.21,324.27,706.26,497.37
32806,87.28,660.4,375.95,322.08,765.31,500.39
32807,74.72,714.4,383.14,321.97,794.37,508.39
32808,66.64,846.05,384.88,323.46,785.38,502.33
32809,67.41,903.6,384.88,313.08,779.96,495.69
32810,72.98,854.57,388.11,308.13,783.65,491.28
32811,73.56,798.06,381.94,303.72,768.35,479.4
32812,81.83,769.87,365.0,309.45,732.72,478.93
32813,88.42,774.97,358.77,304.68,675.37,478.76
32814,97.66,775.22,358.73,308.39,692.33,473.5
32815,82.45,776.05,354.39,307.13,735.49,471.04
32816,78.51,782.24,346.33,301.91,775.63,466.9
32817,80.49,780.74,345.16,303.14,787.36,463.83
32818,77.82,771.67,345.47,294.75,804.1,464.03
32819,78.23,745.75,347.16,293.39,811.22,465.02
32820,76.15,735.58,348.48,303.78,811.87,454.12
32821,73.45,707.17,350.1,318.87,783.75,437.1
32822,76.21,651.61,345.19,320.49,849.13,457.23
32823,73.2,570.19,348.08,317.2,863.27,441.22
32824,76.07,504.73,348.09,316.11,838.71,457.4
32825,76.74,428.69,354.54,317.97,806.13,476.24
32826,79.93,415.5,360.74,321.06,795.28,477.67
32827,79.52,410.09,358.54,322.81,782.82,475.66
32828,78.53,437.51,354.51,323.4,774.63,481.02
32829,78.01,475.02,362.51,330.25,775.02,482.22
32830,81.03,471.91,372.05,329.78,769.37,493.32
32831,87.23,503.23,379.79,329.62,748.6,505.53
32832,63.98,625.7,378.72,330.16,781.09,512.44
32833,73.15,643.29,375.14,332.84,774.58,508.28
32834,80.17,620.76,376.51,330.67,791.99,507.96
32835,96.27,614.33,371.7,333.11,790.27,482.93
32836,119.4,619.14,362.61,324.93,773.94,486.9
32837,133.58,609.83,359.89,316.29,754.44,483.01
32838,141.22,616.29,358.32,314.48,755.88,473.36
32839,149.56,608.53,356.71,304.76,746.1,472.94
32840,144.17,576.71,359.43,306.33,743.29,472.69
32841,141.72,571.27,363.83,320.31,742.86,479.71
32842,141.54,559.76,373.87,327.64,754.52,504.14
32843,136.49,573.89,381.17,327.23,754.52,512.57
32844,128.34,652.3,387.69,329.66,763.69,490.65
32845,124.0,690.45,393.14,325.78,764.22,456.42
32846,119.33,643.63,400.84,328.99,798.41,445.86
32847,155.59,525.44,401.98,323.16,811.22,452.23
32848,167.65,495.27,397.78,326.43,788.91,473.13
32849,174.57,485.43,397.15,329.89,779.71,474.67
32850,166.4,509.88,399.8,335.68,776.0,474.36
32851,171.05,546.58,400.24,339.35,746.7,475.05
32852,160.13,557.02,400.01,331.89,750.8,472.8
32853,156.12,587.28,403.41,332.82,751.01,487.52
32854,154.46,617.38,407.37,334.84,748.9,500.18
32855,142.05,687.27,411.56,331.88,759.25,513.36
32856,105.89,803.23,410.28,335.64,765.99,524.77
32857,73.03,860.37,409.69,336.32,701.23,516.55
32858,67.06,868.31,409.36,329.41,691.25,517.15
32859,65.87,847.7,397.58,327.89,705.55,505.84
32860,74.88,839.91,382.21,327.35,741.63,476.54
32861,89.41,835.37,370.82,328.83,734.5,471.31
32862,108.96,855.21,363.77,325.62,694.37,470.55
32863,109.04,856.8,355.42,316.32,668.5,469.87
32864,123.58,812.07,349.81,314.74,643.7,469.81
32865,127.12,792.69,350.24,324.18,622.99,471.24
32866,127.6,809.76,359.74,331.18,619.53,487.14
32867,118.63,827.37,364.45,331.51,649.91,504.96
32868,118.51,831.66,369.45,336.38,652.47,510.2
32869,112.34,833.86,374.02,335.96,698.43,498.33
32870,154.6,759.29,376.26,331.79,749.53,485.49
32871,151.67,631.73,377.51,327.99,726.54,478.72
32872,153.07,592.39,375.6,327.22,732.48,475.33
32873,169.69,563.14,375.34,328.56,754.35,474.2
32874,163.82,563.21,374.37,327.09,778.56,484.67
32875,156.76,559.23,377.69,325.72,804.16,485.07
32876,146.75,589.57,376.68,326.5,815.13,485.39
32877,149.36,592.77,376.53,327.06,815.98,484.23
32878,140.49,580.91,384.12,328.45,792.85,499.33
32879,138.55,621.65,394.7,323.62,786.16,517.88
32880,127.57,761.36,394.81,317.27,829.91,520.08
32881,116.21,815.18,394.62,313.64,831.93,514.64
32882,125.72,818.71,389.79,304.64,826.7,517.29
32883,93.1,799.47,378.47,305.46,812.61,505.81
32884,87.78,778.51,368.44,297.99,831.05,492.7
32885,80.3,767.33,362.91,296.28,827.17,492.42
32886,88.91,745.75,360.73,300.22,801.78,480.23
32887,89.13,726.88,360.23,300.47,774.29,476.15
32888,92.58,759.04,361.01,304.19,731.89,473.63
32889,92.19,779.21,364.96,305.14,682.83,473.05
32890,91.38,772.32,370.82,306.96,645.25,488.81
32891,88.65,774.88,379.17,308.63,642.62,495.81
32892,93.81,788.04,378.82,310.24,611.39,466.59
32893,102.13,799.35,368.84,314.14,622.64,435.73
32894,138.62,677.08,371.13,315.37,695.41,440.43
32895,134.21,554.46,372.84,318.08,690.82,457.34
32896,130.34,535.56,372.58,324.65,688.12,464.04
32897,132.8,508.45,373.5,325.27,707.23,480.3
32898,135.71,488.87,372.45,321.58,708.93,475.97
32899,148.22,496.04,369.82,322.33,730.95,481.34
32900,162.35,520.42,370.1,317.02,752.22,486.33
32901,151.16,533.69,373.62,320.02,758.42,481.28
32902,148.98,541.47,392.83,317.57,756.99,491.7
32903,138.92,529.23,405.2,316.84,737.87,505.07
32904,115.06,664.2,402.69,324.88,710.71,507.64
32905,114.37,768.41,391.89,322.02,679.42,503.6
32906,122.36,757.87,379.33,321.33,683.53,499.46
32907,86.27,672.8,367.13,306.63,666.8,500.31
32908,90.0,629.66,358.1,300.02,636.65,499.68
32909,87.7,621.95,352.18,292.49,650.08,496.87
32910,98.62,652.53,349.23,284.8,660.78,483.41
32911,103.35,689.18,347.83,272.38,643.18,472.33
32912,99.35,700.48,349.87,277.54,624.73,473.06
32913,100.72,735.41,356.45,287.16,625.09,482.1
32914,96.52,762.64,366.72,305.53,608.01,500.42
32915,91.54,792.07,377.05,317.65,651.93,509.01
32916,84.85,832.63,378.29,317.94,688.33,504.15
32917,115.51,838.69,365.08,329.15,701.23,490.53
32918,126.54,722.32,370.3,332.19,768.19,483.3
32919,145.63,627.67,375.03,332.31,800.45,479.4
32920,152.6,589.96,379.3,333.61,808.04,494.93
32921,148.92,594.79,381.48,326.85,782.49,500.81
32922,158.99,610.43,385.54,321.89,767.11,494.88
32923,151.35,604.47,383.31,319.09,765.42,485.85
32924,137.7,621.76,387.21,318.66,733.18,475.64
32925,150.52,665.61,395.18,323.37,707.24,476.32
32926,153.93,665.82,417.96,328.28,673.9,482.67
32927,125.01,692.36,426.13,324.04,662.28,486.91
32928,117.99,769.37,428.64,332.69,656.93,494.48
32929,119.29,800.05,421.77,336.7,671.16,491.56
32930,93.99,784.51,414.55,330.38,648.47,497.38
32931,95.77,773.98,400.59,329.8,655.2,497.58
32932,106.26,779.15,383.76,310.31,623.37,489.72
32933,98.59,784.35,372.98,313.09,590.64,480.32
32934,109.15,756.8,364.79,312.85,598.42,478.22
32935,122.4,721.45,362.04,307.72,609.44,473.2
32936,123.5,720.43,361.32,311.05,620.75,477.79
32937,109.75,722.26,364.85,313.84,627.28,479.34
32938,108.52,734.71,369.63,329.15,615.27,476.27
32939,109.55,749.75,374.24,329.85,620.46,490.5
32940,108.74,769.63,363.17,331.28,660.78,477.14
32941,157.87,754.97,351.3,328.18,689.48,464.21
32942,156.73,650.07,355.44,322.49,738.71,457.95
32943,142.59,533.26,362.46,320.33,769.32,453.57
32944,146.11,518.72,368.01,322.03,798.03,465.2
32945,134.56,501.25,380.69,324.68,802.37,466.85
32946,129.18,497.04,386.75,324.3,743.14,468.45
32947,126.83,498.92,392.09,327.68,725.65,467.9
32948,134.31,484.94,386.83,329.41,707.99,470.4
32949,142.47,498.3,392.94,323.62,711.15,470.46
32950,140.69,526.89,401.95,320.81,712.04,469.82
32951,120.41,604.5,400.16,320.06,714.13,470.57
32952,110.46,696.83,388.71,321.67,741.74,473.37
32953,110.68,731.79,381.91,315.18,726.06,473.84
32954,90.85,689.86,377.97,322.18,683.9,481.55
32955,91.87,635.45,377.38,330.66,688.74,476.92
32956,94.11,613.92,373.4,324.98,680.96,469.24
32957,86.01,617.34,365.06,305.95,664.97,468.93
32958,86.62,607.69,354.12,297.81,648.77,460.51
32959,86.83,573.39,343.65,290.95,630.13,447.72
32960,87.69,553.17,334.63,295.61,633.0,441.92
32961,90.88,564.36,334.9,295.33,638.62,443.78
32962,94.92,580.24,341.77,303.13,665.42,447.61
32963,100.87,590.77,345.06,303.97,665.47,455.94
32964,105.05,602.15,340.42,304.47,665.07,443.32
32965,161.93,616.2,330.42,304.39,662.52,432.29
32966,140.53,550.75,329.44,306.22,704.67,415.27
32967,131.15,475.31,325.83,301.08,701.08,415.85
32968,138.09,473.35,325.63,304.38,667.49,425.46
32969,139.96,488.03,331.04,302.88,679.91,431.5
32970,146.83,513.52,335.06,304.2,681.11,442.35
32971,148.78,552.33,338.68,299.61,653.43,453.97
32972,151.75,571.53,342.98,299.81,648.07,447.55
32973,151.71,591.07,355.21,302.51,645.26,447.35
32974,141.26,616.49,378.49,302.71,644.42,443.99
32975,134.89,670.36,379.01,306.61,666.74,445.84
32976,122.29,784.33,374.31,308.24,699.75,453.59
32977,127.61,808.97,370.09,306.69,698.81,453.71
32978,93.83,777.55,360.79,300.05,667.97,458.49
32979,86.3,805.22,348.4,298.66,647.45,460.12
32980,87.19,836.96,336.13,288.24,619.39,464.74
32981,84.54,844.9,327.89,281.0,615.83,467.6
32982,93.38,878.81,319.31,268.43,620.65,459.59
32983,97.47,887.57,317.04,265.78,658.35,456.2
32984,106.83,887.82,311.83,255.59,686.7,445.56
32985,106.5,889.87,314.55,251.77,706.7,446.85
32986,107.43,901.77,318.42,258.95,696.47,447.93
32987,105.3,898.36,326.23,263.7,681.23,445.92
32988,107.6,892.52,323.15,261.8,658.8,450.57
32989,103.86,864.43,313.5,259.07,677.67,449.12
32990,93.26,741.02,315.95,251.37,714.3,443.75
32991,89.88,614.75,315.12,247.49,727.18,442.23
32992,109.74,596.08,314.11,255.46,706.17,445.7
32993,109.27,603.29,313.64,264.66,721.29,443.45
32994,104.61,619.98,317.72,259.62,727.14,450.39
32995,104.78,637.34,322.35,258.23,711.95,453.76
32996,102.8,644.59,331.35,263.87,689.13,456.4
32997,99.97,635.43,354.08,276.18,708.05,448.17
32998,82.63,642.44,381.37,279.18,723.16,464.19
32999,71.05,699.39,391.21,278.26,728.15,469.8
33000,59.75,812.46,386.89,286.95,766.91,463.57
33001,62.84,827.04,380.04,293.82,754.79,468.91
33002,65.91,816.82,377.78,287.89,718.56,463.05
33003,72.33,809.21,371.23,284.54,699.41,447.45
33004,94.19,826.64,355.84,276.55,663.84,434.57
33005,114.84,840.43,347.0,281.35,671.3,424.48
33006,124.47,852.05,342.01,282.4,674.14,419.79
33007,107.17,826.11,339.14,284.73,682.87,422.86
33008,117.96,792.18,339.26,296.48,680.35,424.52
33009,117.05,784.16,350.03,313.81,679.34,426.62
33010,122.6,771.46,362.73,316.58,708.16,454.25
33011,124.95,758.47,372.73,319.85,710.63,466.52
33012,109.51,795.15,372.83,320.89,731.46,426.62
33013,136.38,815.16,367.42,329.35,781.03,388.94
33014,131.09,738.26,368.1,327.16,811.43,398.93
33015,140.98,632.48,366.42,325.22,829.78,415.41
33016,156.34,636.64,368.32,326.48,822.12,422.28
33017,161.6,662.26,371.56,319.47,830.15,436.98
33018,158.39,670.38,370.69,321.49,789.77,430.46
33019,157.18,700.81,370.81,315.73,765.74,434.46
33020,147.42,719.44,373.66,312.19,778.0,428.5
33021,137.28,732.65,383.83,319.18,776.19,434.52
33022,124.78,756.79,403.47,317.43,752.54,453.19
33023,97.97,794.58,411.76,318.48,757.03,456.65
33024,80.31,890.81,409.87,324.53,803.42,451.99
33025,89.07,910.51,407.58,324.27,825.79,457.52
33026,74.89,903.3,404.69,324.03,853.12,468.53
33027,81.46,906.04,391.23,321.71,810.45,450.85
33028,100.07,901.34,371.3,315.81,775.73,431.57
33029,110.39,885.93,361.15,311.22,748.9,423.4
33030,114.92,874.03,358.7,315.27,738.4,421.89
33031,115.03,884.47,355.16,309.36,715.47,422.01
33032,110.16,875.87,353.59,307.19,712.21,419.76
33033,112.5,872.56,360.05,317.36,722.72,423.97
33034,110.69,877.78,375.91,328.56,738.92,441.52
33035,107.08,869.14,388.78,327.11,781.27,451.93
33036,93.25,878.57,378.91,329.0,815.02,431.56
33037,127.26,881.2,355.63,326.69,834.9,399.69
33038,121.39,774.99,351.69,314.21,844.47,390.23
33039,125.31,620.78,349.49,308.49,829.86,394.56
33040,125.35,575.14,349.48,308.56,824.48,403.4
33041,132.06,576.4,352.18,304.95,813.17,405.4
33042,126.86,622.83,354.32,304.13,814.91,414.73
33043,121.93,632.65,352.67,302.79,812.05,420.13
33044,118.6,648.04,354.68,307.01,795.15,426.68
33045,123.25,681.62,365.85,316.16,765.59,434.33
33046,118.66,739.67,391.41,319.85,757.94,458.7
33047,87.87,794.49,404.32,324.58,763.05,463.62
33048,80.35,870.52,404.92,324.95,806.74,464.13
33049,78.46,877.34,401.48,322.59,785.64,471.39
33050,75.07,888.75,397.64,321.06,714.5,470.56
33051,63.97,888.95,386.01,321.9,666.56,463.31
33052,67.01,866.12,372.03,311.57,641.53,450.48
33053,72.02,846.02,359.26,302.95,629.89,439.1
33054,71.55,827.44,353.61,308.63,759.0,428.23
33055,64.4,832.75,351.05,303.59,637.06,424.32
33056,68.56,859.12,351.69,311.5,662.82,426.01
33057,69.14,842.04,357.43,323.82,681.95,440.14
33058,80.17,819.74,365.11,320.89,680.9,465.33
33059,83.16,834.69,378.22,322.11,700.89,470.56
33060,85.61,840.08,373.15,327.8,734.7,463.71
33061,90.65,851.1,354.07,325.9,746.67,436.32
33062,95.6,766.0,349.28,315.42,776.01,432.01
33063,99.92,650.02,350.83,307.09,830.89,431.12
33064,104.39,613.41,349.93,302.3,833.22,436.92
33065,99.46,608.12,358.55,302.23,810.18,441.65
33066,98.3,619.42,357.7,302.47,773.99,446.33
33067,106.06,629.58,361.69,305.1,770.99,450.6
33068,107.84,624.8,366.06,308.54,756.36,450.84
33069,106.03,618.08,380.87,315.81,748.13,457.3
33070,102.97,649.65,399.33,331.68,731.37,454.47
33071,92.93,744.12,404.89,324.29,729.33,454.26
33072,84.18,872.73,399.1,325.65,753.72,450.94
33073,73.38,920.65,395.42,321.81,771.5,464.01
33074,56.9,932.61,387.27,310.86,752.75,469.82
33075,56.45,903.69,370.99,306.6,703.46,459.46
33076,69.49,867.51,353.7,297.46,681.92,446.61
33077,83.96,850.84,346.97,291.74,664.22,437.97
33078,89.38,836.46,342.69,296.96,662.37,432.2
33079,83.03,830.63,343.54,289.45,664.35,427.9
33080,98.55,816.17,343.42,293.07,664.67,422.62
33081,103.54,814.57,349.02,296.88,681.56,416.56
33082,103.84,825.82,366.53,312.21,718.28,447.87
33083,102.67,835.11,376.4,313.81,760.69,458.22
33084,104.82,832.62,379.72,322.35,795.03,429.93
33085,105.54,828.5,369.82,313.83,821.66,367.15
33086,96.39,755.02,366.79,305.89,816.79,369.46
33087,96.62,617.33,360.63,306.31,814.51,377.1
33088,109.95,577.36,359.26,305.78,813.05,384.11
33089,146.06,610.74,360.49,305.4,780.07,384.77
33090,153.03,656.47,356.34,306.26,729.03,387.85
33091,148.62,646.65,356.96,305.15,693.08,392.43
33092,148.42,671.83,360.77,312.75,690.33,392.96
33093,140.91,728.22,374.43,318.93,690.25,400.74
33094,124.91,748.37,398.88,327.32,686.9,423.97
33095,107.61,805.67,408.93,330.0,682.95,428.84
33096,88.51,885.09,410.82,328.37,648.63,433.86
33097,90.09,897.27,406.21,329.19,637.89,440.55
33098,70.32,886.63,394.61,320.66,634.71,443.33
33099,69.3,871.16,379.86,317.39,613.4,434.22
33100,82.19,830.55,373.21,305.82,605.19,428.07
33101,89.74,827.33,365.23,302.87,602.77,422.22
33102,99.53,847.6,363.29,300.6,610.89,406.18
33103,93.21,865.98,359.77,293.54,616.19,406.07
33104,99.17,872.35,356.22,290.45,610.76,406.43
33105,105.46,867.3,360.64,300.37,614.95,406.49
33106,110.56,812.44,366.04,307.74,623.25,422.19
33107,110.43,771.11,376.43,303.78,660.13,443.04
33108,113.14,792.41,374.08,317.17,661.21,409.92
33109,162.73,797.02,356.07,308.24,670.77,361.56
33110,163.52,727.97,351.94,297.25,766.49,364.58
33111,165.95,610.63,357.67,290.17,804.12,367.26
33112,189.27,575.81,350.81,282.72,766.24,370.01
33113,188.81,563.5,346.49,278.33,735.51,372.76
33114,183.44,575.47,345.18,275.46,747.93,375.04
33115,181.59,590.97,345.71,278.78,752.88,378.2
33116,180.62,622.05,351.64,285.31,738.06,382.94
33117,187.98,642.79,363.22,290.0,739.45,394.69
33118,179.04,672.18,384.58,285.62,737.59,415.98
33119,147.98,740.57,386.03,280.93,738.3,433.3
33120,130.49,796.45,374.4,286.74,755.17,434.26
33121,133.07,795.24,359.91,274.78,728.05,434.45
33122,94.62,786.75,350.41,266.77,668.51,426.46
33123,94.53,798.79,343.93,263.35,646.92,419.1
33124,111.04,811.98,334.12,257.91,644.26,416.69
33125,114.69,805.34,334.58,255.02,646.97,414.24
33126,124.3,783.73,334.99,251.25,662.52,401.69
33127,137.23,810.76,336.33,254.7,677.37,399.35
33128,135.29,842.41,341.61,257.02,685.38,397.78
33129,135.48,836.11,352.41,268.09,694.77,397.11
33130,122.09,842.91,357.65,275.24,740.62,398.45
33131,116.2,866.54,369.35,277.98,746.03,410.45
33132,116.83,858.71,363.61,287.92,746.18,393.51
33133,165.25,866.48,341.56,286.2,759.18,358.84
33134,158.2,791.61,339.21,278.26,795.62,354.7
33135,160.81,653.44,344.89,276.5,781.81,355.03
33136,165.04,594.37,345.89,275.96,774.48,355.6
33137,173.76,596.54,351.53,282.49,734.15,356.06
33138,176.4,606.18,348.41,283.98,729.32,356.46
33139,176.76,626.05,348.4,288.82,729.09,370.48
33140,184.68,646.74,353.0,301.74,706.95,387.58
33141,182.38,650.52,363.58,306.88,677.6,403.86
33142,172.97,668.25,371.02,307.42,662.81,453.56
33143,127.56,738.91,368.89,309.52,699.81,469.15
33144,104.75,857.75,370.22,309.1,667.1,471.05
33145,90.22,843.58,377.95,304.04,680.73,465.84
33146,97.63,836.73,384.88,306.54,670.14,465.3
33147,101.96,831.96,378.46,317.8,654.67,458.1
33148,112.12,853.52,369.46,311.6,587.85,443.52
33149,115.33,856.88,363.95,307.59,566.28,427.83
33150,117.75,852.81,349.16,301.95,581.84,421.3
33151,134.21,860.98,345.8,295.18,558.68,419.97
33152,139.07,860.93,347.1,293.42,493.88,418.2
33153,142.95,893.84,348.5,293.1,473.97,417.4
33154,137.28,916.95,348.43,295.1,453.05,419.52
33155,139.82,913.63,350.73,299.42,447.56,420.86
33156,143.89,922.13,345.06,302.3,482.84,398.44
33157,140.74,914.68,330.21,305.33,492.64,394.24
33158,131.92,841.4,325.65,308.24,500.96,389.94
33159,128.53,671.21,320.67,297.21,478.45,386.18
33160,118.08,579.73,317.98,292.41,458.32,382.71
33161,140.78,568.5,319.43,294.35,473.79,387.07
33162,139.3,592.91,317.13,294.6,510.22,397.11
33163,137.17,622.11,318.68,289.83,554.94,403.98
33164,138.19,641.75,325.81,298.84,570.62,405.38
33165,138.03,654.04,348.16,310.23,603.05,417.64
33166,120.97,673.27,363.7,306.34,665.72,454.41
33167,100.63,744.21,375.3,310.38,685.03,462.46
33168,89.55,888.39,375.16,309.08,686.52,466.29
33169,90.56,924.27,368.19,300.63,644.59,472.51
33170,99.3,910.7,361.95,297.67,599.48,479.26
33171,101.47,906.64,354.94,299.72,570.97,475.84
33172,108.9,900.02,341.46,300.98,498.09,463.33
33173,119.71,894.08,329.7,294.87,487.56,449.68
33174,126.05,897.06,327.17,278.94,498.18,430.41
33175,141.64,920.66,323.2,274.06,503.18,436.65
33176,144.47,932.4,321.22,275.76,519.03,442.23
33177,140.97,939.77,326.41,282.29,586.31,446.99
33178,140.92,933.84,336.07,278.6,641.11,452.1
33179,138.77,912.23,352.75,286.73,704.26,470.22
33180,119.96,899.59,351.74,294.19,724.23,459.4
33181,144.99,861.26,345.11,298.64,720.25,427.6
33182,149.89,773.9,342.93,300.03,724.24,410.2
33183,174.4,644.98,351.9,301.27,736.36,411.48
33184,179.13,635.86,360.74,302.44,711.03,415.27
33185,171.33,639.96,363.45,297.95,683.82,413.13
33186,170.84,628.27,364.82,293.1,688.68,410.59
33187,170.9,622.77,365.61,287.73,698.24,404.53
33188,170.34,633.45,368.9,290.43,678.34,401.12
33189,166.94,666.86,380.15,294.24,631.72,413.76
33190,150.26,699.14,392.76,296.33,632.45,436.58
33191,120.09,757.63,404.05,304.67,665.24,447.51
33192,101.72,896.22,406.39,304.45,697.86,448.37
33193,102.21,918.53,402.98,301.75,731.92,455.71
33194,78.32,897.84,392.37,301.8,726.64,469.51
33195,82.19,908.19,383.05,300.43,704.5,463.58
33196,91.87,922.79,376.94,295.74,622.95,457.79
33197,92.17,921.05,375.26,293.21,600.59,452.15
33198,98.73,909.16,370.51,294.24,572.64,447.14
33199,102.02,902.67,365.17,296.89,580.56,441.21
33200,109.53,904.03,368.95,300.88,571.69,435.93
33201,111.22,887.03,371.85,309.16,556.1,447.49
33202,112.19,876.47,374.88,310.61,561.92,464.22
33203,114.11,891.74,387.86,308.0,630.74,472.99
33204,101.92,895.96,388.45,310.62,619.78,453.27
33205,151.26,915.04,375.34,310.61,650.19,405.28
33206,155.94,853.3,363.37,306.13,633.77,382.52
33207,173.94,690.67,355.82,302.41,596.27,389.1
33208,185.1,650.94,355.39,301.08,589.32,388.54
33209,172.79,651.91,349.13,293.68,598.01,396.24
33210,170.83,652.19,350.62,289.52,596.54,406.07
33211,168.6,648.9,353.97,286.44,594.7,418.94
33212,162.28,651.94,350.23,281.81,594.44,436.22
33213,163.52,645.91,354.15,287.22,607.1,445.94
33214,163.05,655.18,367.32,289.52,610.82,445.31
33215,141.59,699.2,381.15,291.67,600.09,450.14
33216,104.94,770.04,386.96,291.34,588.17,449.05
33217,99.73,779.13,385.3,290.16,629.03,455.16
33218,80.52,784.77,382.33,297.96,642.42,467.46
33219,78.49,771.93,378.79,297.34,652.18,464.41
33220,90.29,776.62,373.78,284.43,662.38,461.6
